transaction_id,merchant,customer_id,timestamp,amount_inr,currency,method,status,failure_reason,retryable,historical_recovered
TXN-000274,NovaMart,CUST-09215,2026-07-23T06:24,3729.52,INR,wallet,success,,false,false
TXN-000275,FitSpace,CUST-06080,2026-08-07T21:30,889.65,INR,upi,success,,false,false
TXN-000276,UrbanKart,CUST-09627,2026-07-09T17:59,2440.96,INR,upi,failed,bank_declined,true,false
TXN-000277,CloudKitchen,CUST-00252,2026-08-31T10:48,2122.56,INR,netbanking,success,,false,false
TXN-000278,FitSpace,CUST-03922,2026-07-20T14:42,1728.41,INR,card,success,,false,false
TXN-000279,CloudKitchen,CUST-04286,2026-08-20T14:02,1252.28,INR,netbanking,success,,false,false
TXN-000280,CloudKitchen,CUST-03329,2026-08-03T01:39,1868.18,INR,wallet,failed,unknown,false,false
TXN-000281,NovaMart,CUST-04273,2026-08-04T01:49,1352.45,INR,card,success,,false,false
TXN-000282,UrbanKart,CUST-05405,2026-08-20T16:43,8118.54,INR,card,success,,false,false
TXN-000283,CloudKitchen,CUST-08006,2026-07-22T06:29,628.95,INR,netbanking,success,,false,false
TXN-000284,UrbanKart,CUST-02294,2026-08-28T17:48,3441.04,INR,netbanking,success,,false,false
TXN-000285,EduPrime,CUST-00555,2026-08-20T01:56,1466.34,INR,upi,success,,false,false
TXN-000286,NovaMart,CUST-02475,2026-07-08T02:22,3468.65,INR,card,success,,false,false
TXN-000287,FitSpace,CUST-00258,2026-07-02T03:58,846.88,INR,wallet,failed,limit_exceeded,false,false
TXN-000288,NovaMart,CUST-08229,2026-07-01T22:26,1949.52,INR,netbanking,failed,limit_exceeded,false,false
TXN-000289,NovaMart,CUST-08592,2026-09-02T20:29,6666.1,INR,upi,success,,false,false
TXN-000290,CloudKitchen,CUST-06503,2026-07-14T21:16,666.55,INR,netbanking,success,,false,false
TXN-000291,CloudKitchen,CUST-01321,2026-07-08T12:37,1318.02,INR,card,success,,false,false
TXN-000292,NovaMart,CUST-00155,2026-08-29T20:06,570.94,INR,wallet,success,,false,false
TXN-000293,EduPrime,CUST-01563,2026-09-03T07:23,690.51,INR,netbanking,success,,false,false
TXN-000294,CloudKitchen,CUST-00763,2026-08-18T09:46,3980.16,INR,wallet,success,,false,false
TXN-000295,UrbanKart,CUST-05153,2026-07-08T02:24,2615.62,INR,upi,success,,false,false
TXN-000296,CloudKitchen,CUST-02662,2026-07-02T18:12,6476.38,INR,upi,success,,false,false
TXN-000297,NovaMart,CUST-08205,2026-08-21T15:59,377.47,INR,card,success,,false,false
TXN-000298,EduPrime,CUST-09759,2026-08-01T19:32,566.46,INR,netbanking,success,,false,false
TXN-000299,FitSpace,CUST-03738,2026-08-06T10:36,4967.23,INR,wallet,success,,false,false
TXN-000300,NovaMart,CUST-04840,2026-08-02T17:16,2037.28,INR,wallet,success,,false,false
TXN-000301,FitSpace,CUST-05189,2026-07-23T18:22,2525.18,INR,card,failed,limit_exceeded,false,false
TXN-000302,NovaMart,CUST-03071,2026-08-03T03:57,1162.99,INR,card,success,,false,false
TXN-000303,NovaMart,CUST-05799,2026-08-09T13:29,1522.35,INR,upi,success,,false,false
TXN-000304,NovaMart,CUST-04782,2026-08-20T18:42,411.28,INR,wallet,success,,false,false
TXN-000305,EduPrime,CUST-08538,2026-08-07T23:58,1505.37,INR,card,success,,false,false
TXN-000306,FitSpace,CUST-02391,2026-07-16T18:27,2492.2,INR,netbanking,success,,false,false
TXN-000307,CloudKitchen,CUST-04124,2026-07-07T02:12,920.86,INR,upi,success,,false,false
TXN-000308,NovaMart,CUST-02220,2026-07-23T18:41,3409.8,INR,wallet,success,,false,false
TXN-000309,CloudKitchen,CUST-07213,2026-07-29T01:32,547.5,INR,wallet,success,,false,false
TXN-000310,CloudKitchen,CUST-05254,2026-07-31T19:14,1014.55,INR,card,success,,false,false
TXN-000311,EduPrime,CUST-03972,2026-08-25T05:44,4722.9,INR,wallet,success,,false,false
TXN-000312,EduPrime,CUST-03274,2026-07-30T23:54,672.25,INR,upi,success,,false,false
TXN-000313,FitSpace,CUST-08181,2026-08-24T05:44,222.03,INR,upi,success,,false,false
TXN-000314,FitSpace,CUST-01212,2026-07-14T00:02,2326.34,INR,wallet,success,,false,false
TXN-000315,EduPrime,CUST-00603,2026-08-11T05:00,1342.61,INR,wallet,success,,false,false
TXN-000316,NovaMart,CUST-04068,2026-08-03T01:24,8621.1,INR,upi,success,,false,false
TXN-000317,CloudKitchen,CUST-07053,2026-08-30T04:33,2400.94,INR,wallet,success,,false,false
TXN-000318,FitSpace,CUST-06130,2026-07-10T23:26,1859.19,INR,card,success,,false,false
TXN-000319,CloudKitchen,CUST-00403,2026-08-05T22:26,1521.51,INR,card,success,,false,false
TXN-000320,UrbanKart,CUST-05708,2026-08-14T06:37,670.6,INR,upi,success,,false,false
TXN-000321,FitSpace,CUST-01600,2026-07-29T17:20,623.14,INR,netbanking,success,,false,false
TXN-000322,CloudKitchen,CUST-01792,2026-08-10T05:11,3251.07,INR,upi,failed,insufficient_funds,true,true
TXN-000323,EduPrime,CUST-06986,2026-08-31T23:14,3714.8,INR,netbanking,success,,false,false
TXN-000324,FitSpace,CUST-00479,2026-08-12T09:22,932.93,INR,wallet,failed,limit_exceeded,false,false
TXN-000325,UrbanKart,CUST-03372,2026-08-26T05:32,4966.41,INR,upi,success,,false,false
TXN-000326,UrbanKart,CUST-07497,2026-07-26T16:03,12322.86,INR,card,failed,insufficient_funds,true,false
TXN-000327,EduPrime,CUST-01872,2026-07-11T16:56,2013.29,INR,wallet,success,,false,false
TXN-000328,EduPrime,CUST-09670,2026-08-02T00:03,1208.85,INR,netbanking,failed,limit_exceeded,false,false
TXN-000329,UrbanKart,CUST-06117,2026-07-09T01:08,2594.0,INR,upi,success,,false,false
TXN-000330,FitSpace,CUST-03044,2026-09-02T10:50,765.38,INR,wallet,success,,false,false
TXN-000331,EduPrime,CUST-02734,2026-08-14T15:08,3429.13,INR,card,success,,false,false
TXN-000332,CloudKitchen,CUST-00158,2026-08-14T21:38,1232.44,INR,upi,success,,false,false
TXN-000333,FitSpace,CUST-07273,2026-08-14T10:38,7066.54,INR,wallet,success,,false,false
TXN-000334,CloudKitchen,CUST-00536,2026-08-14T19:34,589.39,INR,card,success,,false,false
TXN-000335,EduPrime,CUST-08370,2026-07-26T08:25,1024.01,INR,wallet,success,,false,false
TXN-000336,EduPrime,CUST-00682,2026-07-11T15:18,2080.52,INR,netbanking,success,,false,false
TXN-000337,CloudKitchen,CUST-05712,2026-08-10T12:10,3033.35,INR,wallet,success,,false,false
TXN-000338,EduPrime,CUST-07016,2026-07-09T06:01,3048.1,INR,netbanking,success,,false,false
TXN-000339,EduPrime,CUST-05748,2026-07-16T10:35,3955.11,INR,upi,success,,false,false
TXN-000340,CloudKitchen,CUST-09384,2026-08-18T18:47,900.94,INR,netbanking,success,,false,false
TXN-000341,UrbanKart,CUST-06744,2026-07-25T16:01,7002.89,INR,upi,success,,false,false
TXN-000342,FitSpace,CUST-02330,2026-07-06T17:30,508.15,INR,wallet,success,,false,false
TXN-000343,NovaMart,CUST-06601,2026-08-22T21:24,3023.84,INR,upi,success,,false,false
TXN-000344,FitSpace,CUST-05363,2026-08-17T06:22,5935.36,INR,wallet,success,,false,false
TXN-000345,NovaMart,CUST-08757,2026-08-23T07:18,6353.6,INR,netbanking,success,,false,false
TXN-000346,CloudKitchen,CUST-04647,2026-08-06T12:49,874.92,INR,netbanking,success,,false,false
TXN-000347,NovaMart,CUST-00753,2026-08-01T01:50,1948.65,INR,netbanking,success,,false,false
TXN-000348,NovaMart,CUST-07010,2026-07-10T09:31,5554.07,INR,card,failed,temporary_bank_issue,true,true
TXN-000349,NovaMart,CUST-05906,2026-07-19T17:58,3998.75,INR,netbanking,success,,false,false
TXN-000350,FitSpace,CUST-01495,2026-07-24T02:59,2263.22,INR,card,success,,false,false
TXN-000351,CloudKitchen,CUST-01976,2026-09-03T09:15,849.86,INR,wallet,failed,network_error,true,true
TXN-000352,NovaMart,CUST-01691,2026-08-08T18:33,3094.1,INR,upi,success,,false,false
TXN-000353,UrbanKart,CUST-01121,2026-07-29T20:31,1366.42,INR,card,success,,false,false
TXN-000354,UrbanKart,CUST-06746,2026-08-18T14:54,2281.02,INR,card,failed,bank_declined,true,false
TXN-000355,FitSpace,CUST-05760,2026-08-26T09:50,12559.59,INR,upi,failed,insufficient_funds,true,false
TXN-000356,UrbanKart,CUST-09067,2026-08-09T10:00,1314.33,INR,upi,success,,false,false
TXN-000357,CloudKitchen,CUST-03367,2026-08-25T00:54,2610.18,INR,upi,success,,false,false
TXN-000358,UrbanKart,CUST-08109,2026-08-17T11:02,2181.39,INR,upi,success,,false,false
TXN-000359,CloudKitchen,CUST-05186,2026-08-05T10:58,582.36,INR,upi,success,,false,false
TXN-000360,FitSpace,CUST-01196,2026-07-13T08:19,645.99,INR,card,success,,false,false
TXN-000361,FitSpace,CUST-08301,2026-07-02T20:27,2048.2,INR,upi,success,,false,false
TXN-000362,NovaMart,CUST-08792,2026-07-27T09:50,2620.95,INR,wallet,success,,false,false
TXN-000363,UrbanKart,CUST-08789,2026-08-19T06:31,2275.02,INR,card,success,,false,false
TXN-000364,CloudKitchen,CUST-07168,2026-07-31T01:47,1164.27,INR,upi,success,,false,false
TXN-000365,UrbanKart,CUST-01957,2026-07-23T01:18,1511.37,INR,netbanking,success,,false,false
TXN-000366,UrbanKart,CUST-06093,2026-07-02T11:40,4969.89,INR,netbanking,failed,unknown,false,false
TXN-000367,FitSpace,CUST-04457,2026-07-12T21:17,2645.66,INR,netbanking,success,,false,false
TXN-000368,NovaMart,CUST-08186,2026-08-18T00:22,2031.74,INR,netbanking,success,,false,false
TXN-000369,UrbanKart,CUST-08337,2026-08-21T22:22,1011.42,INR,upi,success,,false,false
TXN-000370,UrbanKart,CUST-00580,2026-07-01T13:36,889.25,INR,card,success,,false,false
TXN-000371,CloudKitchen,CUST-04068,2026-08-20T15:45,8443.21,INR,card,success,,false,false
TXN-000372,NovaMart,CUST-08226,2026-08-08T05:19,4390.59,INR,netbanking,success,,false,false
TXN-000373,FitSpace,CUST-01130,2026-08-31T14:54,3676.58,INR,upi,success,,false,false
TXN-000374,UrbanKart,CUST-04778,2026-08-12T16:00,1330.62,INR,netbanking,success,,false,false
TXN-000375,EduPrime,CUST-08084,2026-08-21T15:39,8853.7,INR,netbanking,success,,false,false
TXN-000376,NovaMart,CUST-06719,2026-07-19T02:54,3801.34,INR,card,success,,false,false
TXN-000377,CloudKitchen,CUST-00024,2026-07-03T12:13,992.11,INR,upi,success,,false,false
TXN-000378,EduPrime,CUST-03903,2026-08-30T03:54,903.9,INR,card,success,,false,false
TXN-000379,NovaMart,CUST-00720,2026-08-08T13:06,1777.88,INR,netbanking,success,,false,false
TXN-000380,FitSpace,CUST-01392,2026-07-22T09:39,6014.1,INR,netbanking,success,,false,false
TXN-000381,CloudKitchen,CUST-04277,2026-08-23T04:42,2144.31,INR,card,success,,false,false
TXN-000382,CloudKitchen,CUST-07418,2026-07-30T00:08,5008.76,INR,netbanking,success,,false,false
TXN-000383,FitSpace,CUST-04342,2026-07-26T02:05,1617.01,INR,card,failed,bank_declined,true,false
TXN-000384,CloudKitchen,CUST-02431,2026-07-12T05:57,684.53,INR,card,success,,false,false
TXN-000385,NovaMart,CUST-06626,2026-07-09T15:15,1535.27,INR,card,success,,false,false
TXN-000386,NovaMart,CUST-03642,2026-08-11T11:50,2157.93,INR,card,failed,insufficient_funds,true,true
TXN-000387,EduPrime,CUST-09603,2026-07-13T05:33,863.67,INR,upi,success,,false,false
TXN-000388,NovaMart,CUST-00700,2026-07-24T21:24,5496.31,INR,netbanking,failed,authentication_failed,false,false
TXN-000389,FitSpace,CUST-02832,2026-08-12T07:03,1263.74,INR,wallet,success,,false,false
TXN-000390,NovaMart,CUST-04027,2026-08-02T13:12,1078.97,INR,card,success,,false,false
TXN-000391,NovaMart,CUST-04584,2026-08-29T06:00,1082.93,INR,upi,success,,false,false
TXN-000392,EduPrime,CUST-00320,2026-08-05T04:42,929.61,INR,card,success,,false,false
TXN-000393,CloudKitchen,CUST-09268,2026-08-05T03:34,3418.57,INR,wallet,success,,false,false
TXN-000394,CloudKitchen,CUST-00960,2026-08-16T01:29,1260.14,INR,upi,failed,network_error,true,false
TXN-000395,NovaMart,CUST-04061,2026-08-13T06:24,2163.79,INR,card,success,,false,false
TXN-000396,UrbanKart,CUST-09433,2026-08-30T02:56,801.19,INR,upi,success,,false,false
TXN-000397,UrbanKart,CUST-09708,2026-08-05T16:31,482.35,INR,card,success,,false,false
TXN-000398,CloudKitchen,CUST-09301,2026-07-30T06:41,7881.26,INR,upi,success,,false,false
TXN-000399,UrbanKart,CUST-00327,2026-08-21T15:13,8051.3,INR,upi,failed,insufficient_funds,true,true
TXN-000400,CloudKitchen,CUST-02908,2026-08-18T06:02,1715.59,INR,card,success,,false,false
TXN-000401,CloudKitchen,CUST-06482,2026-07-30T18:53,2548.57,INR,netbanking,failed,network_error,true,false
TXN-000402,FitSpace,CUST-05199,2026-08-23T16:10,782.38,INR,wallet,failed,insufficient_funds,true,false
TXN-000403,UrbanKart,CUST-09650,2026-07-17T04:33,3587.69,INR,netbanking,success,,false,false
TXN-000404,NovaMart,CUST-09386,2026-07-17T07:03,924.14,INR,card,success,,false,false
TXN-000405,EduPrime,CUST-01706,2026-08-05T23:27,2030.12,INR,card,success,,false,false
TXN-000406,UrbanKart,CUST-04089,2026-08-15T11:55,10776.18,INR,netbanking,success,,false,false
TXN-000407,FitSpace,CUST-02726,2026-09-02T10:15,771.0,INR,wallet,failed,insufficient_funds,true,false
TXN-000408,FitSpace,CUST-09471,2026-08-08T00:26,1771.01,INR,upi,success,,false,false
TXN-000409,CloudKitchen,CUST-00329,2026-08-29T14:03,2927.21,INR,upi,success,,false,false
TXN-000410,UrbanKart,CUST-01229,2026-07-30T08:14,1219.84,INR,wallet,success,,false,false
TXN-000411,UrbanKart,CUST-00878,2026-08-20T03:02,1348.05,INR,wallet,success,,false,false
TXN-000412,CloudKitchen,CUST-04873,2026-07-10T13:12,1337.9,INR,netbanking,success,,false,false
TXN-000413,UrbanKart,CUST-00894,2026-07-22T22:55,681.96,INR,wallet,success,,false,false
TXN-000414,NovaMart,CUST-03391,2026-08-03T04:14,6344.43,INR,upi,success,,false,false
TXN-000415,FitSpace,CUST-04342,2026-07-16T21:11,1723.25,INR,wallet,success,,false,false
TXN-000416,CloudKitchen,CUST-03057,2026-07-09T15:05,2523.25,INR,wallet,success,,false,false
TXN-000417,EduPrime,CUST-01010,2026-08-10T21:48,550.21,INR,netbanking,success,,false,false
TXN-000418,EduPrime,CUST-03728,2026-07-15T02:08,5440.52,INR,wallet,failed,bank_declined,true,false
TXN-000419,EduPrime,CUST-03861,2026-08-20T17:21,633.36,INR,wallet,success,,false,false
TXN-000420,EduPrime,CUST-09359,2026-08-13T16:24,1108.63,INR,upi,success,,false,false
TXN-000421,FitSpace,CUST-02833,2026-08-17T09:00,7003.67,INR,upi,success,,false,false
TXN-000422,UrbanKart,CUST-02423,2026-07-16T13:10,699.4,INR,wallet,success,,false,false
TXN-000423,EduPrime,CUST-07507,2026-08-24T11:54,1373.04,INR,netbanking,success,,false,false
TXN-000424,NovaMart,CUST-06791,2026-07-02T11:00,5453.77,INR,wallet,success,,false,false
TXN-000425,NovaMart,CUST-09220,2026-07-14T22:53,518.33,INR,upi,success,,false,false
TXN-000426,NovaMart,CUST-02822,2026-07-10T12:37,664.64,INR,wallet,success,,false,false
TXN-000427,NovaMart,CUST-06485,2026-07-26T09:39,1242.56,INR,wallet,success,,false,false
TXN-000428,CloudKitchen,CUST-00332,2026-07-31T12:09,2410.89,INR,netbanking,success,,false,false
TXN-000429,NovaMart,CUST-03735,2026-08-01T02:04,3496.79,INR,wallet,success,,false,false
TXN-000430,CloudKitchen,CUST-06829,2026-07-13T13:34,578.41,INR,netbanking,success,,false,false
TXN-000431,FitSpace,CUST-08463,2026-08-25T09:35,2337.67,INR,wallet,success,,false,false
TXN-000432,EduPrime,CUST-09318,2026-08-04T08:49,4727.96,INR,wallet,failed,bank_declined,true,true
TXN-000433,EduPrime,CUST-06504,2026-07-03T23:14,1395.94,INR,wallet,success,,false,false
TXN-000434,EduPrime,CUST-09034,2026-08-28T04:04,862.16,INR,wallet,success,,false,false
TXN-000435,CloudKitchen,CUST-00450,2026-08-02T04:03,444.34,INR,upi,success,,false,false
TXN-000436,UrbanKart,CUST-04409,2026-08-05T12:27,3025.7,INR,card,success,,false,false
TXN-000437,FitSpace,CUST-02168,2026-08-29T15:24,1573.23,INR,upi,success,,false,false
TXN-000438,FitSpace,CUST-06169,2026-08-29T06:12,643.61,INR,netbanking,success,,false,false
TXN-000439,EduPrime,CUST-01677,2026-08-02T01:46,1667.47,INR,wallet,success,,false,false
TXN-000440,EduPrime,CUST-09729,2026-07-02T00:03,1891.77,INR,netbanking,success,,false,false
TXN-000441,CloudKitchen,CUST-05328,2026-08-25T18:29,659.43,INR,netbanking,success,,false,false
TXN-000442,UrbanKart,CUST-02457,2026-07-26T12:51,539.14,INR,netbanking,success,,false,false
TXN-000443,FitSpace,CUST-04844,2026-08-17T10:02,2766.22,INR,upi,success,,false,false
TXN-000444,CloudKitchen,CUST-03644,2026-07-24T22:43,4876.15,INR,card,success,,false,false
TXN-000445,EduPrime,CUST-04919,2026-09-01T19:17,2276.37,INR,netbanking,success,,false,false
TXN-000446,CloudKitchen,CUST-01464,2026-07-16T19:20,1075.22,INR,card,failed,bank_declined,true,false
TXN-000447,CloudKitchen,CUST-04270,2026-07-21T13:31,788.83,INR,netbanking,success,,false,false
TXN-000448,FitSpace,CUST-03188,2026-08-23T15:11,239.15,INR,upi,success,,false,false
TXN-000449,NovaMart,CUST-02471,2026-08-15T21:18,317.13,INR,wallet,success,,false,false
TXN-000450,UrbanKart,CUST-05184,2026-07-13T20:04,5365.53,INR,wallet,success,,false,false
TXN-000451,CloudKitchen,CUST-00951,2026-07-17T17:59,3981.16,INR,card,success,,false,false
TXN-000452,FitSpace,CUST-01443,2026-07-01T18:17,1647.66,INR,card,success,,false,false
TXN-000453,FitSpace,CUST-00077,2026-07-13T02:41,2838.44,INR,wallet,success,,false,false
TXN-000454,EduPrime,CUST-03123,2026-07-04T18:24,2161.24,INR,netbanking,success,,false,false
TXN-000455,CloudKitchen,CUST-02113,2026-07-02T23:08,3590.11,INR,netbanking,success,,false,false
TXN-000456,CloudKitchen,CUST-07470,2026-07-10T16:22,1191.2,INR,netbanking,failed,authentication_failed,false,false
TXN-000457,CloudKitchen,CUST-08032,2026-08-17T16:35,2225.56,INR,card,success,,false,false
TXN-000458,NovaMart,CUST-03743,2026-08-03T00:47,2785.74,INR,wallet,success,,false,false
TXN-000459,NovaMart,CUST-06007,2026-07-21T18:02,2635.49,INR,card,success,,false,false
TXN-000460,EduPrime,CUST-00797,2026-09-04T01:26,2261.04,INR,netbanking,success,,false,false
TXN-000461,FitSpace,CUST-06231,2026-08-24T09:26,2261.95,INR,wallet,success,,false,false
TXN-000462,CloudKitchen,CUST-06896,2026-07-12T13:59,2052.31,INR,upi,failed,limit_exceeded,false,false
TXN-000463,FitSpace,CUST-01719,2026-08-30T13:25,535.16,INR,card,success,,false,false
TXN-000464,CloudKitchen,CUST-08572,2026-08-16T21:34,2584.06,INR,card,failed,insufficient_funds,true,false
TXN-000465,FitSpace,CUST-05417,2026-07-19T16:33,1267.17,INR,card,failed,network_error,true,false
TXN-000466,UrbanKart,CUST-07484,2026-07-22T16:17,2404.78,INR,upi,failed,network_error,true,false
TXN-000467,CloudKitchen,CUST-05902,2026-07-28T06:40,1253.2,INR,upi,success,,false,false
TXN-000468,NovaMart,CUST-02268,2026-08-31T22:25,633.32,INR,upi,failed,expired_card,false,false
TXN-000469,NovaMart,CUST-06106,2026-08-30T17:07,2478.15,INR,netbanking,success,,false,false
TXN-000470,FitSpace,CUST-07836,2026-08-01T12:41,831.98,INR,netbanking,success,,false,false
TXN-000471,UrbanKart,CUST-01700,2026-08-08T17:18,5240.99,INR,upi,failed,limit_exceeded,false,false
TXN-000472,UrbanKart,CUST-06222,2026-08-08T04:49,5736.92,INR,wallet,success,,false,false
TXN-000473,FitSpace,CUST-07998,2026-08-02T23:22,5867.35,INR,card,success,,false,false
TXN-000474,EduPrime,CUST-09448,2026-07-11T14:42,4944.59,INR,upi,failed,limit_exceeded,false,false
TXN-000475,FitSpace,CUST-04073,2026-08-21T18:17,5580.3,INR,upi,success,,false,false
TXN-000476,NovaMart,CUST-02572,2026-08-14T04:47,898.46,INR,upi,success,,false,false
TXN-000477,EduPrime,CUST-03649,2026-08-16T08:25,1771.35,INR,upi,success,,false,false
TXN-000478,FitSpace,CUST-09389,2026-08-20T10:34,2554.89,INR,wallet,success,,false,false
TXN-000479,NovaMart,CUST-01682,2026-08-11T02:53,543.34,INR,wallet,success,,false,false
TXN-000480,EduPrime,CUST-03390,2026-08-07T01:19,1348.71,INR,netbanking,failed,insufficient_funds,true,false
TXN-000481,CloudKitchen,CUST-09178,2026-08-29T21:59,1458.02,INR,wallet,success,,false,false
TXN-000482,NovaMart,CUST-01597,2026-08-26T17:52,3010.72,INR,wallet,success,,false,false
TXN-000483,EduPrime,CUST-08553,2026-08-30T07:24,972.15,INR,netbanking,success,,false,false
TXN-000484,EduPrime,CUST-03210,2026-08-04T08:46,2451.31,INR,wallet,failed,insufficient_funds,true,true
TXN-000485,EduPrime,CUST-02019,2026-07-18T09:41,910.54,INR,upi,success,,false,false
TXN-000486,NovaMart,CUST-08690,2026-08-11T08:08,1547.26,INR,wallet,success,,false,false
TXN-000487,EduPrime,CUST-02846,2026-07-05T18:06,2063.96,INR,card,success,,false,false
TXN-000488,EduPrime,CUST-06303,2026-07-13T00:27,332.81,INR,netbanking,success,,false,false
TXN-000489,FitSpace,CUST-02186,2026-08-08T10:35,3047.99,INR,netbanking,success,,false,false
TXN-000490,EduPrime,CUST-05144,2026-07-13T21:51,1177.8,INR,netbanking,success,,false,false
